ID_Formulario,Nombre_Curso,Marca temporal,"Comuna o corregimiento de residencia (Si no es de Cali, seleccionar la opción N/A)",Sexo,Curso de vida,Escolaridad,Perfil,¿Se dio a conocer el objetivo de la capacitación?,¿Se cumplió el objetivo de la capacitación?,¿Los contenidos brindados fueron coherentes con el objetivo planteado?,¿Los temas se desarrollaron en el tiempo previsto?,¿La capacitación aportó nuevos conceptos y/o técnicas que antes no conocía?,¿Los conocimientos recibidos durante la capacitación le permitirán llevarlos a la práctica en su vida cotidiana?,¿La metodología utilizada por el facilitador permitió el entendimiento de los contenidos?,¿El facilitador demostró el dominio del tema brindado?,¿Durante el desarrollo de la capacitación se propició la participación de los asistentes?,¿Durante la capacitación se dio espacio para la solución de inquietudes?,¿Cómo califica las condiciones del espacio físico o medio virtual en el que se desarrolló la capacitación?,¿El material utilizado permitió el entendimiento del tema?,"En general, ¿Cómo se sintió con la actividad de capacitación realizada?",Comuna o corregimiento de residencia,ESE
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-09T18:07:53.807Z,COMUNA 10,Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,4,4,5,4,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-10T04:24:31.805Z,N/A,Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-03-09T20:36:26.437Z,N/A,Femenino,Adolescencia (12 - 17 años),Pregrado,Área de la salud,5,5,1,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-13T15:04:38.822Z,COMUNA 9,Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,4,4,4,4,4,4,4,4,4,4,4,4,4,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-03-18T00:46:24.671Z,N/A,Femenino,Adolescencia (12 - 17 años),Pregrado,Área de la salud,4,4,4,4,4,5,3,4,3,3,3,4,4,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-03-14T21:58:34.389Z,N/A,Masculino,Juventud (18 - 28 años),Pregrado,Otro,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-10T03:47:47.229Z,COMUNA 10,Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,4,5,4,4,5,5,4,5,5,4,3,5,4,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-09T01:15:19.973Z,N/A,Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-10T02:15:16.327Z,N/A,Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-11T00:54:07.922Z,N/A,Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-03-10T13:28:44.854Z,N/A,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-03-19T00:21:26.774Z,N/A,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-10T02:23:51.556Z,N/A,Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-03-13T20:46:19.758Z,N/A,Femenino,Adultez (29 - 59 años),Bachiller,Área de la salud,5,5,5,5,5,5,5,5,5,5,4,4,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-03-27T22:35:14.217Z,N/A,Femenino,Adultez (29 - 59 años),Bachiller,Área de la salud,4,4,5,5,5,5,5,5,3,2,3,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-10T21:08:13.861Z,N/A,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-03-17T21:23:55.779Z,N/A,Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-10T17:38:11.958Z,COMUNA 1,Femenino,Adultez (29 - 59 años),Ninguna,Área de la salud,4,4,4,1,4,4,4,4,4,4,4,4,4,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-06T20:28:54.345Z,N/A,Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-03-19T17:15:40.150Z,COMUNA 6,Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-03-14T17:17:30.531Z,COMUNA 19,Femenino,Adolescencia (12 - 17 años),Postgrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-10T14:40:12.232Z,COMUNA 18,Femenino,Juventud (18 - 28 años),Bachiller,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-03-18T21:26:06.766Z,N/A,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,1,1,1,1,1,1,1,1,1,1,1,1,1,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-03-15T21:05:04.853Z,N/A,Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,5,5,5,5,5,5,4,4,1,1,4,4,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-03-23T16:21:50.065Z,N/A,Masculino,Adolescencia (12 - 17 años),Pregrado,Otro,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-03-11T14:18:00.452Z,COMUNA 1,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-08T15:19:35.665Z,COMUNA 5,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,4,4,4,4,4,4,4,4,4,4,4,4,4,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-08T03:35:16.986Z,N/A,Femenino,Juventud (18 - 28 años),Bachiller,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-03-11T23:24:44.320Z,COMUNA 18,Femenino,Adultez (29 - 59 años),Bachiller,Área de la salud,4,4,4,4,4,4,4,4,4,4,4,4,4,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-03-27T03:18:03.058Z,N/A,Femenino,Adolescencia (12 - 17 años),Ninguna,Área de la salud,5,5,5,5,5,5,5,5,4,5,4,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-09T17:25:01.571Z,N/A,Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,3,5,5,4,5,5,5,3,3,3,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-09T21:37:45.150Z,COMUNA 10,Femenino,Adolescencia (12 - 17 años),Pregrado,Área de la salud,1,1,1,1,1,1,1,1,1,1,1,1,1,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-17T00:00:50.753Z,N/A,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,4,4,4,4,4,4,4,4,4,4,4,4,4,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-09T06:50:32.515Z,N/A,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-03-15T19:34:11.424Z,N/A,Masculino,Adolescencia (12 - 17 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-10T19:42:55.232Z,N/A,Femenino,Adultez (29 - 59 años),Ninguna,Área de la salud,3,4,3,4,4,4,4,3,4,4,5,4,4,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-08T16:12:26.944Z,N/A,Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,4,4,4,4,4,4,4,4,4,4,4,4,4,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-03-11T00:24:56.124Z,COMUNA 21,Masculino,Adolescencia (12 - 17 años),Bachiller,Área de la salud,5,5,5,5,5,5,5,4,4,4,4,4,4,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-10T23:15:56.452Z,N/A,Masculino,Adultez (29 - 59 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-03-11T02:32:37.208Z,N/A,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,4,4,4,4,4,4,4,4,4,4,4,4,4,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-07T22:48:38.672Z,N/A,Femenino,Juventud (18 - 28 años),Bachiller,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-09T00:09:08.732Z,N/A,Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,4,4,4,4,4,4,4,4,4,4,4,4,4,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-14T01:56:28.393Z,COMUNA 1,Femenino,Adolescencia (12 - 17 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-03-19T21:09:15.499Z,COMUNA 19,Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-07T18:27:29.442Z,N/A,Masculino,Adolescencia (12 - 17 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-10T17:08:42.082Z,COMUNA 10,Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-13T02:11:12.084Z,N/A,Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-06T22:42:15.021Z,N/A,Femenino,Adolescencia (12 - 17 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,3,1,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-03-13T20:45:40.223Z,N/A,Femenino,Juventud (18 - 28 años),Bachiller,Área de la salud,4,4,4,4,4,4,4,4,4,4,4,4,4,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-10T01:43:41.721Z,N/A,Femenino,Adolescencia (12 - 17 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-03-26T20:15:00.687Z,N/A,Femenino,Adolescencia (12 - 17 años),Pregrado,Área de la salud,4,4,4,4,4,4,4,4,4,4,4,4,4,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-03-14T03:22:40.705Z,COMUNA 14,Femenino,Adultez (29 - 59 años),Bachiller,Área de la salud,5,4,4,4,4,4,4,4,3,3,4,4,4,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-03-18T22:14:04.875Z,N/A,Femenino,Juventud (18 - 28 años),Bachiller,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-11T18:30:02.938Z,COMUNA 8,Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-10T00:17:28.930Z,N/A,Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-09T15:47:36.675Z,N/A,Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,1,1,1,1,1,1,1,1,1,1,1,1,1,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-01T15:33:19.338Z,N/A,Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,4,5,4,4,4,4,4,4,4,4,4,4,4,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-03-17T19:47:22.849Z,N/A,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,4,5,5,4,5,4,4,4,4,4,4,4,4,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-03-21T12:36:49.021Z,N/A,Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-08T23:15:53.516Z,N/A,Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-03-11T03:53:51.629Z,N/A,Femenino,Juventud (18 - 28 años),Bachiller,Área de la salud,4,4,4,4,5,4,5,4,5,4,4,4,4,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-03-11T19:45:12.202Z,N/A,Masculino,Juventud (18 - 28 años),Pregrado,Área de la salud,4,4,4,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-03-21T22:41:37.905Z,N/A,Femenino,Adolescencia (12 - 17 años),Bachiller,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-09T20:32:05.067Z,N/A,Femenino,Juventud (18 - 28 años),Bachiller,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-03-20T16:14:01.206Z,N/A,Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-10T17:12:54.470Z,N/A,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,4,4,5,4,4,4,5,4,4,4,5,4,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-09T03:11:51.776Z,N/A,Femenino,Juventud (18 - 28 años),Postgrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-03-17T18:47:51.148Z,N/A,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,4,4,4,4,5,5,5,5,5,5,4,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-03-26T13:00:49.229Z,COMUNA 4,Masculino,Juventud (18 - 28 años),Bachiller,Área de la salud,4,4,4,4,4,4,4,4,5,5,5,4,4,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-12T15:01:33.922Z,N/A,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-03-13T18:16:41.107Z,COMUNA 2,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,4,4,4,4,4,4,4,4,4,4,4,4,4,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-03-25T20:39:50.725Z,N/A,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"-Satisfacción del Curso virtual - RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",2026-04-11T03:09:12.393Z,N/A,Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2025-12-10T21:36:17.245Z,COMUNA 4,Masculino,Adultez (29 - 59 años),Bachiller,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2026-01-08T23:32:32.376Z,N/A,Femenino,Adultez (29 - 59 años),Bachiller,Área de la salud,4,4,4,4,4,4,4,4,4,4,4,4,4,,
